,date,volume
4547,2021-11-05 02:03:16+00:00,27
4546,2021-11-05 02:03:17+00:00,27
4545,2021-11-05 02:03:18+00:00,26
4544,2021-11-05 02:03:19+00:00,26
4543,2021-11-05 02:03:29+00:00,24
4542,2021-11-05 02:03:33+00:00,24
4541,2021-11-05 02:03:34+00:00,26
4540,2021-11-05 02:03:36+00:00,26
4539,2021-11-05 02:03:42+00:00,25
4538,2021-11-05 02:03:45+00:00,26
4537,2021-11-05 02:03:47+00:00,25
4536,2021-11-05 02:03:48+00:00,25
4535,2021-11-05 02:03:49+00:00,25
4534,2021-11-05 02:03:52+00:00,24
4533,2021-11-05 02:03:56+00:00,26
4532,2021-11-05 02:03:57+00:00,27
4531,2021-11-05 02:04:00+00:00,29
4530,2021-11-05 02:04:01+00:00,30
4529,2021-11-05 02:04:02+00:00,32
4528,2021-11-05 02:04:03+00:00,33
4527,2021-11-05 02:04:07+00:00,32
4526,2021-11-05 02:04:16+00:00,27
4525,2021-11-05 02:04:20+00:00,24
4524,2021-11-05 02:04:22+00:00,25
4523,2021-11-05 02:04:23+00:00,26
4522,2021-11-05 02:04:24+00:00,27
4521,2021-11-05 02:04:26+00:00,28
4520,2021-11-05 02:04:29+00:00,29
4519,2021-11-05 02:04:37+00:00,24
4518,2021-11-05 02:04:39+00:00,25
4517,2021-11-05 02:04:40+00:00,26
4516,2021-11-05 02:04:45+00:00,26
4515,2021-11-05 02:04:46+00:00,26
4514,2021-11-05 02:04:47+00:00,27
4513,2021-11-05 02:04:48+00:00,27
4512,2021-11-05 02:04:51+00:00,27
4511,2021-11-05 02:04:52+00:00,29
4510,2021-11-05 02:04:54+00:00,29
4509,2021-11-05 02:04:55+00:00,30
4508,2021-11-05 02:04:57+00:00,29
4507,2021-11-05 02:05:02+00:00,25
4506,2021-11-05 02:05:06+00:00,24
4505,2021-11-05 02:05:07+00:00,25
4504,2021-11-05 02:05:11+00:00,25
4503,2021-11-05 02:05:15+00:00,26
4502,2021-11-05 02:05:22+00:00,25
4501,2021-11-05 02:05:24+00:00,24
4500,2021-11-05 02:05:28+00:00,23
4499,2021-11-05 02:05:31+00:00,23
4498,2021-11-05 02:05:32+00:00,25
4497,2021-11-05 02:05:33+00:00,27
4496,2021-11-05 02:05:35+00:00,28
4495,2021-11-05 02:05:38+00:00,29
4494,2021-11-05 02:05:39+00:00,30
4493,2021-11-05 02:05:43+00:00,29
4492,2021-11-05 02:05:50+00:00,25
4491,2021-11-05 02:05:51+00:00,26
4490,2021-11-05 02:05:52+00:00,25
4489,2021-11-05 02:05:54+00:00,26
4488,2021-11-05 02:06:00+00:00,24
4487,2021-11-05 02:06:01+00:00,25
4486,2021-11-05 02:06:13+00:00,22
4485,2021-11-05 02:06:14+00:00,23
4484,2021-11-05 02:06:15+00:00,24
4483,2021-11-05 02:06:16+00:00,24
4482,2021-11-05 02:06:22+00:00,25
4481,2021-11-05 02:06:29+00:00,23
4480,2021-11-05 02:06:39+00:00,16
4479,2021-11-05 02:06:40+00:00,16
4478,2021-11-05 02:06:41+00:00,17
4477,2021-11-05 02:06:46+00:00,18
4476,2021-11-05 02:06:54+00:00,16
4475,2021-11-05 02:06:57+00:00,16
4474,2021-11-05 02:06:59+00:00,17
4473,2021-11-05 02:07:11+00:00,16
4472,2021-11-05 02:07:12+00:00,17
4471,2021-11-05 02:07:16+00:00,15
4470,2021-11-05 02:07:17+00:00,15
4469,2021-11-05 02:07:19+00:00,16
4468,2021-11-05 02:07:24+00:00,16
4467,2021-11-05 02:07:32+00:00,16
4466,2021-11-05 02:07:37+00:00,17
4465,2021-11-05 02:07:38+00:00,18
4464,2021-11-05 02:07:39+00:00,19
4463,2021-11-05 02:07:43+00:00,16
4462,2021-11-05 02:07:48+00:00,16
4461,2021-11-05 02:07:50+00:00,17
4460,2021-11-05 02:07:52+00:00,18
4459,2021-11-05 02:07:55+00:00,17
4458,2021-11-05 02:08:05+00:00,16
4457,2021-11-05 02:08:13+00:00,16
4456,2021-11-05 02:08:16+00:00,18
4455,2021-11-05 02:08:19+00:00,17
4454,2021-11-05 02:08:23+00:00,17
4453,2021-11-05 02:08:26+00:00,17
4452,2021-11-05 02:08:27+00:00,18
4451,2021-11-05 02:08:30+00:00,19
4450,2021-11-05 02:08:33+00:00,19
4449,2021-11-05 02:08:36+00:00,20
4448,2021-11-05 02:08:37+00:00,21
4447,2021-11-05 02:08:41+00:00,19
4446,2021-11-05 02:08:43+00:00,20
4445,2021-11-05 02:08:47+00:00,21
4444,2021-11-05 02:08:53+00:00,19
4443,2021-11-05 02:08:56+00:00,20
4442,2021-11-05 02:08:57+00:00,22
4441,2021-11-05 02:08:59+00:00,23
4440,2021-11-05 02:09:02+00:00,24
4439,2021-11-05 02:09:04+00:00,25
4438,2021-11-05 02:09:05+00:00,28
4437,2021-11-05 02:09:11+00:00,27
4436,2021-11-05 02:09:12+00:00,28
4435,2021-11-05 02:09:18+00:00,26
4434,2021-11-05 02:09:20+00:00,26
4433,2021-11-05 02:09:21+00:00,27
4432,2021-11-05 02:09:23+00:00,28
4431,2021-11-05 02:09:28+00:00,26
4430,2021-11-05 02:09:30+00:00,27
4429,2021-11-05 02:09:34+00:00,26
4428,2021-11-05 02:09:35+00:00,27
4427,2021-11-05 02:09:40+00:00,26
4426,2021-11-05 02:09:42+00:00,26
4425,2021-11-05 02:09:45+00:00,25
4424,2021-11-05 02:09:46+00:00,26
4423,2021-11-05 02:09:47+00:00,29
4422,2021-11-05 02:09:51+00:00,29
4421,2021-11-05 02:09:55+00:00,28
4420,2021-11-05 02:09:58+00:00,26
4419,2021-11-05 02:09:59+00:00,27
4418,2021-11-05 02:10:11+00:00,22
4417,2021-11-05 02:10:12+00:00,22
4416,2021-11-05 02:10:13+00:00,22
4415,2021-11-05 02:10:21+00:00,21
4414,2021-11-05 02:10:27+00:00,20
4413,2021-11-05 02:10:29+00:00,20
4412,2021-11-05 02:10:30+00:00,21
4411,2021-11-05 02:10:32+00:00,21
4410,2021-11-05 02:10:33+00:00,22
4409,2021-11-05 02:10:35+00:00,22
4408,2021-11-05 02:10:36+00:00,22
4407,2021-11-05 02:10:43+00:00,21
4406,2021-11-05 02:10:45+00:00,22
4405,2021-11-05 02:10:49+00:00,19
4404,2021-11-05 02:10:54+00:00,19
4403,2021-11-05 02:10:57+00:00,20
4402,2021-11-05 02:11:00+00:00,20
4401,2021-11-05 02:11:04+00:00,21
4400,2021-11-05 02:11:05+00:00,22
4399,2021-11-05 02:11:09+00:00,23
4398,2021-11-05 02:11:10+00:00,24
4397,2021-11-05 02:11:13+00:00,23
4396,2021-11-05 02:11:16+00:00,23
4395,2021-11-05 02:11:17+00:00,24
4394,2021-11-05 02:11:18+00:00,25
4393,2021-11-05 02:11:20+00:00,26
4392,2021-11-05 02:11:25+00:00,26
4391,2021-11-05 02:11:29+00:00,26
4390,2021-11-05 02:11:30+00:00,26
4389,2021-11-05 02:11:33+00:00,25
4388,2021-11-05 02:11:37+00:00,24
4387,2021-11-05 02:11:39+00:00,27
4386,2021-11-05 02:11:42+00:00,28
4385,2021-11-05 02:11:48+00:00,26
4384,2021-11-05 02:11:49+00:00,27
4383,2021-11-05 02:11:53+00:00,27
4382,2021-11-05 02:11:54+00:00,28
4381,2021-11-05 02:11:57+00:00,27
4380,2021-11-05 02:12:00+00:00,26
4379,2021-11-05 02:12:01+00:00,26
4378,2021-11-05 02:12:06+00:00,26
4377,2021-11-05 02:12:09+00:00,27
4376,2021-11-05 02:12:13+00:00,27
4375,2021-11-05 02:12:14+00:00,27
4374,2021-11-05 02:12:15+00:00,28
4373,2021-11-05 02:12:16+00:00,30
4372,2021-11-05 02:12:19+00:00,28
4371,2021-11-05 02:12:24+00:00,28
4370,2021-11-05 02:12:27+00:00,28
4369,2021-11-05 02:12:28+00:00,29
4368,2021-11-05 02:12:31+00:00,29
4367,2021-11-05 02:12:38+00:00,25
4366,2021-11-05 02:12:39+00:00,26
4365,2021-11-05 02:12:43+00:00,25
4364,2021-11-05 02:12:44+00:00,26
4363,2021-11-05 02:12:46+00:00,27
4362,2021-11-05 02:12:47+00:00,28
4361,2021-11-05 02:12:48+00:00,30
4360,2021-11-05 02:12:51+00:00,29
4359,2021-11-05 02:12:58+00:00,27
4358,2021-11-05 02:13:02+00:00,25
4357,2021-11-05 02:13:08+00:00,25
4356,2021-11-05 02:13:12+00:00,24
4355,2021-11-05 02:13:16+00:00,21
4354,2021-11-05 02:13:17+00:00,21
4353,2021-11-05 02:13:18+00:00,23
4352,2021-11-05 02:13:20+00:00,23
4351,2021-11-05 02:13:24+00:00,24
4350,2021-11-05 02:13:34+00:00,21
4349,2021-11-05 02:13:37+00:00,22
4348,2021-11-05 02:13:41+00:00,21
4347,2021-11-05 02:13:45+00:00,20
4346,2021-11-05 02:13:52+00:00,16
4345,2021-11-05 02:13:53+00:00,17
4344,2021-11-05 02:13:59+00:00,17
4343,2021-11-05 02:14:00+00:00,18
4342,2021-11-05 02:14:01+00:00,19
4341,2021-11-05 02:14:02+00:00,21
4340,2021-11-05 02:14:04+00:00,21
4339,2021-11-05 02:14:05+00:00,22
4338,2021-11-05 02:14:06+00:00,23
4337,2021-11-05 02:14:10+00:00,23
4336,2021-11-05 02:14:12+00:00,24
4335,2021-11-05 02:14:18+00:00,21
4334,2021-11-05 02:14:23+00:00,20
4333,2021-11-05 02:14:24+00:00,22
4332,2021-11-05 02:14:27+00:00,22
4331,2021-11-05 02:14:32+00:00,23
4330,2021-11-05 02:14:39+00:00,21
4329,2021-11-05 02:14:40+00:00,24
4328,2021-11-05 02:14:46+00:00,23
4327,2021-11-05 02:14:53+00:00,23
4326,2021-11-05 02:14:54+00:00,24
4325,2021-11-05 02:14:56+00:00,25
4324,2021-11-05 02:14:59+00:00,26
4323,2021-11-05 02:15:01+00:00,25
4322,2021-11-05 02:15:03+00:00,23
4321,2021-11-05 02:15:12+00:00,20
4320,2021-11-05 02:15:19+00:00,19
4319,2021-11-05 02:15:20+00:00,20
4318,2021-11-05 02:15:22+00:00,21
4317,2021-11-05 02:15:23+00:00,22
4316,2021-11-05 02:15:25+00:00,20
4315,2021-11-05 02:15:30+00:00,22
4314,2021-11-05 02:15:32+00:00,23
4313,2021-11-05 02:15:33+00:00,23
4312,2021-11-05 02:15:35+00:00,24
4311,2021-11-05 02:15:36+00:00,25
4310,2021-11-05 02:15:37+00:00,26
4309,2021-11-05 02:15:46+00:00,24
4308,2021-11-05 02:15:47+00:00,24
4307,2021-11-05 02:15:48+00:00,25
4306,2021-11-05 02:15:58+00:00,22
4305,2021-11-05 02:16:01+00:00,22
4304,2021-11-05 02:16:04+00:00,21
4303,2021-11-05 02:16:08+00:00,22
4302,2021-11-05 02:16:12+00:00,23
4301,2021-11-05 02:16:15+00:00,23
4300,2021-11-05 02:16:18+00:00,24
4299,2021-11-05 02:16:20+00:00,24
4298,2021-11-05 02:16:23+00:00,23
4297,2021-11-05 02:16:25+00:00,23
4296,2021-11-05 02:16:31+00:00,20
4295,2021-11-05 02:16:35+00:00,19
4294,2021-11-05 02:16:36+00:00,19
4293,2021-11-05 02:16:38+00:00,17
4292,2021-11-05 02:16:43+00:00,20
4291,2021-11-05 02:16:44+00:00,22
4290,2021-11-05 02:16:49+00:00,22
4289,2021-11-05 02:16:57+00:00,23
4288,2021-11-05 02:16:58+00:00,24
4287,2021-11-05 02:17:03+00:00,23
4286,2021-11-05 02:17:08+00:00,23
4285,2021-11-05 02:17:11+00:00,23
4284,2021-11-05 02:17:19+00:00,21
4283,2021-11-05 02:17:25+00:00,20
4282,2021-11-05 02:17:27+00:00,20
4281,2021-11-05 02:17:32+00:00,20
4280,2021-11-05 02:17:35+00:00,21
4279,2021-11-05 02:17:41+00:00,17
4278,2021-11-05 02:17:42+00:00,18
4277,2021-11-05 02:17:43+00:00,19
4276,2021-11-05 02:17:59+00:00,12
4275,2021-11-05 02:18:00+00:00,13
4274,2021-11-05 02:18:03+00:00,15
4273,2021-11-05 02:18:11+00:00,15
4272,2021-11-05 02:18:15+00:00,15
4271,2021-11-05 02:18:28+00:00,13
4270,2021-11-05 02:18:37+00:00,12
4269,2021-11-05 02:18:40+00:00,13
4268,2021-11-05 02:18:46+00:00,11
4267,2021-11-05 02:18:48+00:00,12
4266,2021-11-05 02:18:50+00:00,13
4265,2021-11-05 02:18:52+00:00,14
4264,2021-11-05 02:18:58+00:00,15
4263,2021-11-05 02:19:00+00:00,15
4262,2021-11-05 02:19:12+00:00,11
4261,2021-11-05 02:19:14+00:00,12
4260,2021-11-05 02:19:23+00:00,12
4259,2021-11-05 02:19:24+00:00,13
4258,2021-11-05 02:19:26+00:00,15
4257,2021-11-05 02:19:28+00:00,16
4256,2021-11-05 02:19:29+00:00,16
4255,2021-11-05 02:19:37+00:00,17
4254,2021-11-05 02:19:38+00:00,18
4253,2021-11-05 02:19:41+00:00,18
4252,2021-11-05 02:19:46+00:00,19
4251,2021-11-05 02:19:54+00:00,16
4250,2021-11-05 02:19:57+00:00,17
4249,2021-11-05 02:20:04+00:00,16
4248,2021-11-05 02:20:12+00:00,17
4247,2021-11-05 02:20:14+00:00,17
4246,2021-11-05 02:20:17+00:00,17
4245,2021-11-05 02:20:22+00:00,18
4244,2021-11-05 02:20:24+00:00,18
4243,2021-11-05 02:20:26+00:00,17
4242,2021-11-05 02:20:36+00:00,15
4241,2021-11-05 02:20:37+00:00,16
4240,2021-11-05 02:20:39+00:00,14
4239,2021-11-05 02:20:48+00:00,13
4238,2021-11-05 02:20:50+00:00,14
4237,2021-11-05 02:20:51+00:00,15
4236,2021-11-05 02:21:00+00:00,14
4235,2021-11-05 02:21:03+00:00,15
4234,2021-11-05 02:21:07+00:00,16
4233,2021-11-05 02:21:11+00:00,17
4232,2021-11-05 02:21:14+00:00,17
4231,2021-11-05 02:21:15+00:00,17
4230,2021-11-05 02:21:17+00:00,18
4229,2021-11-05 02:21:18+00:00,18
4228,2021-11-05 02:21:23+00:00,18
4227,2021-11-05 02:21:24+00:00,19
4226,2021-11-05 02:21:25+00:00,19
4225,2021-11-05 02:21:29+00:00,19
4224,2021-11-05 02:21:31+00:00,20
4223,2021-11-05 02:21:38+00:00,20
4222,2021-11-05 02:21:40+00:00,20
4221,2021-11-05 02:21:44+00:00,23
4220,2021-11-05 02:21:55+00:00,21
4219,2021-11-05 02:22:02+00:00,21
4218,2021-11-05 02:22:04+00:00,20
4217,2021-11-05 02:22:06+00:00,23
4216,2021-11-05 02:22:08+00:00,23
4215,2021-11-05 02:22:13+00:00,23
4214,2021-11-05 02:22:16+00:00,22
4213,2021-11-05 02:22:17+00:00,23
4212,2021-11-05 02:22:19+00:00,22
4211,2021-11-05 02:22:21+00:00,23
4210,2021-11-05 02:22:22+00:00,25
4209,2021-11-05 02:22:23+00:00,26
4208,2021-11-05 02:22:30+00:00,23
4207,2021-11-05 02:22:41+00:00,18
4206,2021-11-05 02:22:43+00:00,20
4205,2021-11-05 02:22:48+00:00,20
4204,2021-11-05 02:22:55+00:00,21
4203,2021-11-05 02:22:57+00:00,21
4202,2021-11-05 02:22:58+00:00,22
4201,2021-11-05 02:22:59+00:00,24
4200,2021-11-05 02:23:04+00:00,24
4199,2021-11-05 02:23:09+00:00,20
4198,2021-11-05 02:23:11+00:00,21
4197,2021-11-05 02:23:14+00:00,21
4196,2021-11-05 02:23:18+00:00,20
4195,2021-11-05 02:23:21+00:00,20
4194,2021-11-05 02:23:32+00:00,16
4193,2021-11-05 02:23:36+00:00,17
4192,2021-11-05 02:23:52+00:00,14
4191,2021-11-05 02:23:55+00:00,15
4190,2021-11-05 02:23:56+00:00,15
4189,2021-11-05 02:23:57+00:00,16
4188,2021-11-05 02:23:59+00:00,14
4187,2021-11-05 02:24:04+00:00,14
4186,2021-11-05 02:24:05+00:00,14
4185,2021-11-05 02:24:23+00:00,10
4184,2021-11-05 02:24:24+00:00,11
4183,2021-11-05 02:24:27+00:00,12
4182,2021-11-05 02:24:28+00:00,13
4181,2021-11-05 02:24:32+00:00,14
4180,2021-11-05 02:24:38+00:00,13
4179,2021-11-05 02:24:40+00:00,14
4178,2021-11-05 02:24:53+00:00,14
4177,2021-11-05 02:24:54+00:00,15
4176,2021-11-05 02:24:57+00:00,14
4175,2021-11-05 02:25:03+00:00,14
4174,2021-11-05 02:25:05+00:00,14
4173,2021-11-05 02:25:07+00:00,15
4172,2021-11-05 02:25:09+00:00,16
4171,2021-11-05 02:25:10+00:00,17
4170,2021-11-05 02:25:20+00:00,18
4169,2021-11-05 02:25:26+00:00,19
4168,2021-11-05 02:25:27+00:00,20
4167,2021-11-05 02:25:28+00:00,20
4166,2021-11-05 02:25:29+00:00,20
4165,2021-11-05 02:25:33+00:00,20
4164,2021-11-05 02:25:46+00:00,20
4163,2021-11-05 02:25:51+00:00,21
4162,2021-11-05 02:25:52+00:00,22
4161,2021-11-05 02:25:56+00:00,21
4160,2021-11-05 02:25:58+00:00,20
4159,2021-11-05 02:25:59+00:00,21
4158,2021-11-05 02:26:03+00:00,22
4157,2021-11-05 02:26:11+00:00,17
4156,2021-11-05 02:26:13+00:00,18
4155,2021-11-05 02:26:18+00:00,19
4154,2021-11-05 02:26:25+00:00,17
4153,2021-11-05 02:26:26+00:00,18
4152,2021-11-05 02:26:38+00:00,14
4151,2021-11-05 02:26:39+00:00,15
4150,2021-11-05 02:26:41+00:00,16
4149,2021-11-05 02:26:43+00:00,17
4148,2021-11-05 02:26:47+00:00,16
4147,2021-11-05 02:26:50+00:00,17
4146,2021-11-05 02:26:54+00:00,16
4145,2021-11-05 02:26:58+00:00,16
4144,2021-11-05 02:27:09+00:00,14
4143,2021-11-05 02:27:11+00:00,15
4142,2021-11-05 02:27:12+00:00,15
4141,2021-11-05 02:27:14+00:00,15
4140,2021-11-05 02:27:18+00:00,16
4139,2021-11-05 02:27:19+00:00,16
4138,2021-11-05 02:27:27+00:00,15
4137,2021-11-05 02:27:30+00:00,16
4136,2021-11-05 02:27:32+00:00,18
4135,2021-11-05 02:27:34+00:00,19
4134,2021-11-05 02:27:37+00:00,20
4133,2021-11-05 02:27:38+00:00,21
4132,2021-11-05 02:27:40+00:00,20
4131,2021-11-05 02:27:41+00:00,21
4130,2021-11-05 02:27:46+00:00,20
4129,2021-11-05 02:27:47+00:00,21
4128,2021-11-05 02:27:51+00:00,20
4127,2021-11-05 02:27:56+00:00,20
4126,2021-11-05 02:27:57+00:00,22
4125,2021-11-05 02:27:58+00:00,23
4124,2021-11-05 02:28:02+00:00,23
4123,2021-11-05 02:28:06+00:00,24
4122,2021-11-05 02:28:07+00:00,25
4121,2021-11-05 02:28:11+00:00,25
4120,2021-11-05 02:28:20+00:00,21
4119,2021-11-05 02:28:29+00:00,22
4118,2021-11-05 02:28:31+00:00,21
4117,2021-11-05 02:28:32+00:00,22
4116,2021-11-05 02:28:33+00:00,22
4115,2021-11-05 02:28:37+00:00,22
4114,2021-11-05 02:28:40+00:00,21
4113,2021-11-05 02:28:44+00:00,20
4112,2021-11-05 02:28:57+00:00,16
4111,2021-11-05 02:29:04+00:00,14
4110,2021-11-05 02:29:08+00:00,13
4109,2021-11-05 02:29:09+00:00,14
4108,2021-11-05 02:29:17+00:00,14
4107,2021-11-05 02:29:18+00:00,17
4106,2021-11-05 02:29:19+00:00,18
4105,2021-11-05 02:29:25+00:00,19
4104,2021-11-05 02:29:28+00:00,20
4103,2021-11-05 02:29:29+00:00,21
4102,2021-11-05 02:29:32+00:00,20
4101,2021-11-05 02:29:33+00:00,20
4100,2021-11-05 02:29:34+00:00,20
4099,2021-11-05 02:29:39+00:00,20
4098,2021-11-05 02:30:09+00:00,16
4097,2021-11-05 02:30:12+00:00,16
4096,2021-11-05 02:30:13+00:00,17
4095,2021-11-05 02:30:14+00:00,18
4094,2021-11-05 02:30:16+00:00,19
4093,2021-11-05 02:30:17+00:00,20
4092,2021-11-05 02:30:19+00:00,17
4091,2021-11-05 02:30:23+00:00,15
4090,2021-11-05 02:30:31+00:00,13
4089,2021-11-05 02:30:37+00:00,11
4088,2021-11-05 02:30:43+00:00,11
4087,2021-11-05 02:30:45+00:00,12
4086,2021-11-05 02:30:50+00:00,13
4085,2021-11-05 02:30:53+00:00,14
4084,2021-11-05 02:30:59+00:00,15
4083,2021-11-05 02:31:00+00:00,17
4082,2021-11-05 02:31:01+00:00,18
4081,2021-11-05 02:31:12+00:00,18
4080,2021-11-05 02:31:22+00:00,14
4079,2021-11-05 02:31:24+00:00,15
4078,2021-11-05 02:31:29+00:00,16
4077,2021-11-05 02:31:36+00:00,16
4076,2021-11-05 02:31:39+00:00,17
4075,2021-11-05 02:31:41+00:00,18
4074,2021-11-05 02:31:43+00:00,19
4073,2021-11-05 02:31:45+00:00,19
4072,2021-11-05 02:31:46+00:00,20
4071,2021-11-05 02:31:51+00:00,20
4070,2021-11-05 02:31:53+00:00,21
4069,2021-11-05 02:31:54+00:00,21
4068,2021-11-05 02:31:58+00:00,22
4067,2021-11-05 02:31:59+00:00,23
4066,2021-11-05 02:32:00+00:00,23
4065,2021-11-05 02:32:01+00:00,24
4064,2021-11-05 02:32:09+00:00,25
4063,2021-11-05 02:32:15+00:00,25
4062,2021-11-05 02:32:16+00:00,26
4061,2021-11-05 02:32:20+00:00,28
4060,2021-11-05 02:32:21+00:00,30
4059,2021-11-05 02:32:22+00:00,31
4058,2021-11-05 02:32:24+00:00,29
4057,2021-11-05 02:32:25+00:00,29
4056,2021-11-05 02:32:27+00:00,30
4055,2021-11-05 02:32:29+00:00,31
4054,2021-11-05 02:32:31+00:00,31
4053,2021-11-05 02:32:32+00:00,32
4052,2021-11-05 02:32:34+00:00,33
4051,2021-11-05 02:32:37+00:00,32
4050,2021-11-05 02:32:45+00:00,30
4049,2021-11-05 02:32:47+00:00,28
4048,2021-11-05 02:32:52+00:00,28
4047,2021-11-05 02:32:54+00:00,29
4046,2021-11-05 02:32:58+00:00,29
4045,2021-11-05 02:32:59+00:00,29
4044,2021-11-05 02:33:00+00:00,28
4043,2021-11-05 02:33:02+00:00,26
4042,2021-11-05 02:33:04+00:00,28
4041,2021-11-05 02:33:09+00:00,29
4040,2021-11-05 02:33:10+00:00,28
4039,2021-11-05 02:33:13+00:00,29
4038,2021-11-05 02:33:18+00:00,27
4037,2021-11-05 02:33:19+00:00,28
4036,2021-11-05 02:33:21+00:00,27
4035,2021-11-05 02:33:25+00:00,26
4034,2021-11-05 02:33:26+00:00,26
4033,2021-11-05 02:33:27+00:00,27
4032,2021-11-05 02:33:31+00:00,26
4031,2021-11-05 02:33:35+00:00,24
4030,2021-11-05 02:33:40+00:00,24
4029,2021-11-05 02:33:45+00:00,26
4028,2021-11-05 02:33:48+00:00,25
4027,2021-11-05 02:33:52+00:00,26
4026,2021-11-05 02:33:53+00:00,25
4025,2021-11-05 02:33:56+00:00,25
4024,2021-11-05 02:33:59+00:00,25
4023,2021-11-05 02:34:00+00:00,25
4022,2021-11-05 02:34:02+00:00,25
4021,2021-11-05 02:34:07+00:00,23
4020,2021-11-05 02:34:09+00:00,25
4019,2021-11-05 02:34:11+00:00,24
4018,2021-11-05 02:34:19+00:00,23
4017,2021-11-05 02:34:30+00:00,18
4016,2021-11-05 02:34:32+00:00,18
4015,2021-11-05 02:34:33+00:00,19
4014,2021-11-05 02:34:36+00:00,20
4013,2021-11-05 02:34:46+00:00,18
4012,2021-11-05 02:34:48+00:00,20
4011,2021-11-05 02:34:51+00:00,20
4010,2021-11-05 02:34:57+00:00,18
4009,2021-11-05 02:35:06+00:00,16
4008,2021-11-05 02:35:07+00:00,17
4007,2021-11-05 02:35:13+00:00,14
4006,2021-11-05 02:35:14+00:00,16
4005,2021-11-05 02:35:16+00:00,17
4004,2021-11-05 02:35:19+00:00,18
4003,2021-11-05 02:35:26+00:00,19
4002,2021-11-05 02:35:29+00:00,20
4001,2021-11-05 02:35:37+00:00,16
4000,2021-11-05 02:35:38+00:00,18
3999,2021-11-05 02:35:48+00:00,17
3998,2021-11-05 02:35:50+00:00,17
3997,2021-11-05 02:35:51+00:00,18
3996,2021-11-05 02:35:52+00:00,18
3995,2021-11-05 02:35:58+00:00,18
3994,2021-11-05 02:36:11+00:00,17
3993,2021-11-05 02:36:12+00:00,18
3992,2021-11-05 02:36:19+00:00,15
3991,2021-11-05 02:36:20+00:00,15
3990,2021-11-05 02:36:23+00:00,16
3989,2021-11-05 02:36:24+00:00,18
3988,2021-11-05 02:36:27+00:00,17
3987,2021-11-05 02:36:28+00:00,18
3986,2021-11-05 02:36:30+00:00,18
3985,2021-11-05 02:36:33+00:00,19
3984,2021-11-05 02:36:34+00:00,20
3983,2021-11-05 02:36:39+00:00,18
3982,2021-11-05 02:36:42+00:00,19
3981,2021-11-05 02:36:45+00:00,20
3980,2021-11-05 02:36:46+00:00,21
3979,2021-11-05 02:36:49+00:00,22
3978,2021-11-05 02:36:50+00:00,23
3977,2021-11-05 02:36:55+00:00,21
3976,2021-11-05 02:37:04+00:00,21
3975,2021-11-05 02:37:08+00:00,22
3974,2021-11-05 02:37:11+00:00,23
3973,2021-11-05 02:37:15+00:00,22
3972,2021-11-05 02:37:17+00:00,23
3971,2021-11-05 02:37:19+00:00,24
3970,2021-11-05 02:37:26+00:00,21
3969,2021-11-05 02:37:27+00:00,22
3968,2021-11-05 02:37:28+00:00,22
3967,2021-11-05 02:37:34+00:00,20
3966,2021-11-05 02:37:35+00:00,20
3965,2021-11-05 02:37:36+00:00,21
3964,2021-11-05 02:37:38+00:00,22
3963,2021-11-05 02:37:41+00:00,22
3962,2021-11-05 02:37:45+00:00,22
3961,2021-11-05 02:37:46+00:00,22
3960,2021-11-05 02:37:51+00:00,19
3959,2021-11-05 02:37:53+00:00,20
3958,2021-11-05 02:38:04+00:00,21
3957,2021-11-05 02:38:17+00:00,18
3956,2021-11-05 02:38:23+00:00,16
3955,2021-11-05 02:38:24+00:00,17
3954,2021-11-05 02:38:31+00:00,15
3953,2021-11-05 02:38:32+00:00,16
3952,2021-11-05 02:38:34+00:00,17
3951,2021-11-05 02:38:37+00:00,16
3950,2021-11-05 02:38:40+00:00,16
3949,2021-11-05 02:38:43+00:00,16
3948,2021-11-05 02:39:05+00:00,11
3947,2021-11-05 02:39:08+00:00,12
3946,2021-11-05 02:39:16+00:00,13
3945,2021-11-05 02:39:19+00:00,13
3944,2021-11-05 02:39:22+00:00,14
3943,2021-11-05 02:39:25+00:00,13
3942,2021-11-05 02:39:27+00:00,14
3941,2021-11-05 02:39:33+00:00,13
3940,2021-11-05 02:39:34+00:00,14
3939,2021-11-05 02:39:44+00:00,10
3938,2021-11-05 02:39:45+00:00,11
3937,2021-11-05 02:39:46+00:00,12
3936,2021-11-05 02:39:52+00:00,13
3935,2021-11-05 02:39:54+00:00,14
3934,2021-11-05 02:39:55+00:00,15
3933,2021-11-05 02:40:04+00:00,17
3932,2021-11-05 02:40:09+00:00,16
3931,2021-11-05 02:40:20+00:00,15
3930,2021-11-05 02:40:23+00:00,15
3929,2021-11-05 02:40:27+00:00,15
3928,2021-11-05 02:40:28+00:00,16
3927,2021-11-05 02:40:31+00:00,17
3926,2021-11-05 02:40:32+00:00,18
3925,2021-11-05 02:40:39+00:00,17
3924,2021-11-05 02:40:43+00:00,18
3923,2021-11-05 02:40:45+00:00,18
3922,2021-11-05 02:40:51+00:00,17
3921,2021-11-05 02:40:55+00:00,16
3920,2021-11-05 02:41:01+00:00,15
3919,2021-11-05 02:41:02+00:00,16
3918,2021-11-05 02:41:03+00:00,18
3917,2021-11-05 02:41:04+00:00,19
3916,2021-11-05 02:41:09+00:00,19
3915,2021-11-05 02:41:10+00:00,20
3914,2021-11-05 02:41:13+00:00,21
3913,2021-11-05 02:41:16+00:00,22
3912,2021-11-05 02:41:17+00:00,23
