tweet_created_at,tweet_id,tweet_text,tweet_source,tweet_retweet_count,tweet_favorite_count,tweet_created_date
2021-11-04 16:55:14+00:00,1.46E+18,"Lil farm wip ready for crops! ✨
#ACNH #AnimalCrossingNewHorizons #AnimalCrossing https://t.co/lfKJI546Q0",Twitter for iPhone,16,138,11/4/2021
2021-11-04 21:05:02+00:00,1.46E+18,Random: This Is Not A Drill! Sea Bass Are Actually Useful Now In Animal Crossing: New Horizons… https://t.co/O1arrbwkio,Nlife CMS,16,106,11/4/2021
2021-11-05 21:44:11+00:00,1.46E+18,"Hotel Mario bad ending
#AnimalCrossing #ACNH #NintendoSwitch https://t.co/Xs2Fsh7RSp",Nintendo Switch Share,16,43,11/5/2021
2021-11-05 12:23:05+00:00,1.46E+18,"✨ACNH RAFFLE✨

To celebrate the realease of ACNH DLC, one winner will get full body chibi of their island rep. 💜

R… https://t.co/MUAdG6cPdO",Twitter for Android,16,21,11/5/2021
2021-11-05 15:15:51+00:00,1.46E+18,the chalkboards turned around are CLUTCH!  (they are slightly higher than a cliff and 1x2 spaces.… https://t.co/lIuvEzzO0Y,Twitter Web App,16,97,11/5/2021
2021-11-01 00:19:52+00:00,1.45E+18,"✦ with the new #AnimalCrossing 2.0 update coming, many of y'all have decided to reset your islands so,

I'm doing a… https://t.co/Ohh25ptfuS",Twitter for iPhone,16,27,11/1/2021
2021-11-04 16:02:27+00:00,1.46E+18,SO true #AnimalCrossing #ACNH #NintendoSwitch https://t.co/4C2v4v4lod,Nintendo Switch Share,16,100,11/4/2021
2021-11-05 07:49:17+00:00,1.46E+18,"With the update released I’m giving away two of these charms again!

To enter:
🍃 like &amp; retweet
🍃 bonus entry: if y… https://t.co/u60RqoW6Js",Twitter for iPhone,16,17,11/5/2021
2021-10-31 14:40:53+00:00,1.45E+18,Happy Halloween #どうぶつの森 #AnimalCrossing https://t.co/vgZSBqs0T3,Nintendo Switch Share,16,174,10/31/2021
2021-11-05 17:22:33+00:00,1.46E+18,"Hey hey
 #AnimalCrossing #ACNH #NintendoSwitch https://t.co/wqpWVjdZnJ",Nintendo Switch Share,16,107,11/5/2021
2021-11-05 02:05:54+00:00,1.46E+18,"excUSE ME?! 😭
#ACNH #ACNHUpdate #AnimalCrossingNewHorizions #AnimalCrossing https://t.co/yJg4otTBvA",Twitter for Android,16,151,11/5/2021
2021-11-04 13:15:02+00:00,1.46E+18,Random: This Is Not A Drill! Sea Bass Are Actually Useful Now In Animal Crossing: New Horizons… https://t.co/gCZnvJHZbx,Nlife CMS,16,116,11/4/2021
2021-11-04 13:15:02+00:00,1.46E+18,Random: This Is Not A Drill! Sea Bass Are Actually Useful Now In Animal Crossing: New Horizons… https://t.co/gCZnvJHZbx,Nlife CMS,16,115,11/4/2021
2021-11-02 19:50:02+00:00,1.46E+18,Animal Crossing: New Horizons Adds Handheld Lanterns For A Limited Time https://t.co/pyL04yHhpH #Repost… https://t.co/tZXpmuIxwu,Nlife CMS,16,123,11/2/2021
2021-11-05 04:11:42+00:00,1.46E+18,"Karaoke night with Timmy and Tommy 🎤
#AnimalCrossing https://t.co/TMBP3gY1Xr",Twitter Web App,16,44,11/5/2021
2021-11-04 17:15:03+00:00,1.46E+18,Datamining Finds Thousands Of New Items In Animal Crossing: New Horizons Version 2.0 https://t.co/CGdiOgxioF… https://t.co/4XzMRsWGVR,Nlife CMS,16,216,11/4/2021
2021-11-05 22:15:02+00:00,1.46E+18,used gyroids to make a little song in my bedroom #AnimalCrossing #ACNH #NintendoSwitch https://t.co/T4MrKQZ7Bt,Nintendo Switch Share,15,99,11/5/2021
2021-11-05 20:12:01+00:00,1.46E+18,my new fav asian bb shino 🥰🍎 #AnimalCrossing #animalcrossingfanart #animalcrossingart #acn #どうぶつの森 https://t.co/0gZrLTvlXj,Twitter for iPhone,15,65,11/5/2021
2021-11-03 00:20:00+00:00,1.46E+18,"✨flash giveaway - 7:20-7:25✨

a trip to juniper!

-like to enter
-ends in 5 minutes
-i will dm you if you win but p… https://t.co/UmZQqXK8i7",Twitter Web App,15,72,11/3/2021
2021-10-30 16:40:22+00:00,1.45E+18,Natsuhi enjoys the new shrine~ #AnimalCrossing #ACNH #NintendoSwitch https://t.co/Q6aiGbwmo6,Nintendo Switch Share,15,84,10/30/2021
2021-10-31 15:05:02+00:00,1.45E+18,Everything you need to know about the #AnimalCrossing Halloween event https://t.co/n1pCe1vjQI #Repost #Guides… https://t.co/6eAIyK5Wqq,Nlife CMS,15,119,10/31/2021
2021-11-05 17:02:36+00:00,1.46E+18,"new diys part1
.
.
 #AnimalCrossing #ACNH #NintendoSwitch https://t.co/9uWNj2QhKn",Nintendo Switch Share,15,98,11/5/2021
2021-11-05 00:03:05+00:00,1.46E+18,HE DANCES!!! #AnimalCrossing #ACNH #NintendoSwitch https://t.co/tDvz17rfnH,Nintendo Switch Share,15,64,11/5/2021
2021-10-31 15:34:06+00:00,1.45E+18,"happy halloween my friends 🎃🍂 i caught a foggy morning again, love it! Inspired by zaras.horizons from ig

edited w… https://t.co/0KND4vX9wX",Twitter for iPhone,15,128,10/31/2021
2021-11-04 21:09:51+00:00,1.46E+18,"sasha the bunny boy!! i need him on my island 💖💕⭐🌱

#acnh #acnhupdate #animalcrossing #animalcrossingnewhorizons https://t.co/7tsc71fAqb",Twitter Web App,15,41,11/4/2021
2021-11-01 01:09:19+00:00,1.45E+18,"Jack strolling through town🍂🎃🪵
#acnh #AnimalCrossingNewHorizons #AnimalCrossing https://t.co/tES8Ivm4VH",Twitter for iPad,15,87,11/1/2021
2021-11-05 01:09:01+00:00,1.46E+18,"""Wow, this murder basement is so stylish! Anyway, turns out I have to go immediately right now"" #AnimalCrossing… https://t.co/QXi2ZLLvhh",Nintendo Switch Share,15,120,11/5/2021
2021-11-02 16:09:37+00:00,1.46E+18,"i’m pretty close to 10k followers, so if you like animal crossing and wanna keep up with the latest ACNH news, i’m… https://t.co/fesLQDFFdT",Twitter for iPhone,15,194,11/2/2021
2021-10-30 02:22:46+00:00,1.45E+18,"I just think he’s neat
#AnimalCrossing https://t.co/vlvCpZfaUp",Twitter Web App,15,70,10/30/2021
2021-11-05 21:28:00+00:00,1.46E+18,"True Lapis fans can get the ""Lapis Doll"" and ""Frost Prince Lunch""❄️.

You better don't try to gift these things to… https://t.co/beEcaG1HQ2",Twitter Web App,15,82,11/5/2021
2021-10-31 03:10:24+00:00,1.45E+18,"HAPPY HALLOWEEN🦇🕸

#AnimalCrossing #ACNH 
#あつ森民と繋がりたい 
#あつ森写真部 #동물의숲 https://t.co/Ce9s0I4noW",Twitter for iPhone,15,280,10/31/2021
2021-11-05 03:43:21+00:00,1.46E+18,"How to fix #America

#Esports #Women #Zelda #100DaysOfCode #USA #RealEstate #BTC #cosplay #AnimalCrossing #gamedev… https://t.co/jpVoGzkVlX",Twitter Web App,15,8,11/5/2021
2021-11-05 18:35:49+00:00,1.46E+18,"🎉GIVEAWAY TIME!!🎉

are you a #vtuber w/ a #vroid model? do you stream #animalcrossing? i'm giving away THREE models… https://t.co/EC3LCYx8R4",Twitter Web App,15,16,11/5/2021
2021-11-04 18:38:55+00:00,1.46E+18,New #AnimalCrossing update got me like 👁️ https://t.co/MmKp7IB2Zj,Twitter Web App,15,107,11/4/2021
2021-11-05 00:17:15+00:00,1.46E+18,I caught Blair playing with sand. My heart just cant! So adorable! #AnimalCrossing #ACNH #NintendoSwitch https://t.co/m87LdBQx25,Nintendo Switch Share,15,138,11/5/2021
2021-11-04 22:46:00+00:00,1.46E+18,"Wheat room
#AnimalCrossing #ACNH https://t.co/YbNPtfvETa",Nintendo Switch Share,15,92,11/4/2021
2021-11-04 17:49:51+00:00,1.46E+18,That gyroid be throwin it back a little too hard #AnimalCrossing #ACNH #NintendoSwitch https://t.co/5dFHGfASXH,Nintendo Switch Share,14,112,11/4/2021
2021-11-05 06:04:09+00:00,1.46E+18,"yeah, tell me about it! #AnimalCrossing #ACNH #NintendoSwitch https://t.co/VMcRMzPupS",Nintendo Switch Share,14,68,11/5/2021
2021-11-05 20:40:18+00:00,1.46E+18,"🍂 the entrance to the crop farm 🍂

#AnimalCrossingNewHorizons #AnimalCrossing https://t.co/xujtJfiFGF",Twitter for Android,14,196,11/5/2021
2021-10-30 12:27:56+00:00,1.45E+18,"So how are your Halloween preparations going🎃?

Wishlist➡️https://t.co/7ENDTJkZ71

Preorder➡️… https://t.co/64bprU1k0Q",Twitter Web App,14,88,10/30/2021
2021-11-04 19:06:11+00:00,1.46E+18,"hiii everyone!! 💞 please check out another kidcore + pastel overall design i made!! once again, feel free to use it… https://t.co/tTQxBflJEr",Twitter for Android,14,59,11/4/2021
2021-11-05 16:25:40+00:00,1.46E+18,"The totally not -my- nursery is coming along nicely with all the new stuff. ^-^
#AnimalCrossing #ACNH… https://t.co/ey22YJZ3Ur",Nintendo Switch Share,14,125,11/5/2021
2021-11-01 15:27:01+00:00,1.46E+18,"an afternoon stroll through the town center… you may even hear live musicians play 🎻🎶

— #acnh #animalcrossing… https://t.co/TnbfiI5gAS",Twitter for iPhone,14,80,11/1/2021
2021-10-30 22:51:38+00:00,1.45E+18,sasha...i lovehim #AnimalCrossing #ACNH https://t.co/bF3q8BVx3V,Twitter Web App,14,27,10/30/2021
2021-11-02 13:53:51+00:00,1.46E+18,"In AC Pocket Camp, Sasha is the only male villager whose preferred theme is cute
More than likely this carries over… https://t.co/ByL7Y2pJhE",Twitter Web App,14,51,11/2/2021
2021-10-30 13:25:26+00:00,1.45E+18,"Saying goodbye to raindrop and hello to new experiences 🧺🧸🫖🌾

#acnh #AnimalCrossing #AnimalCrossingNewHorizons… https://t.co/VVX8BJV8wV",Twitter for iPhone,14,81,10/30/2021
2021-11-02 19:48:47+00:00,1.46E+18,my favorite spot in my island ❤️🏝️ #ACNH  #AnimalCrossingNewHorizons  #animalcrossing https://t.co/aqm7LOId6j,Twitter Web App,14,37,11/2/2021
2021-11-03 01:54:53+00:00,1.46E+18,Cute animal sweaters! &lt;3 Creator code is MA-1297-7533-0620 #ACDesignCodes #ACNHDesign #AnimalCrossing #ACNH… https://t.co/bzxgdq0WWL,Nintendo Switch Share,14,39,11/3/2021
2021-11-04 16:31:18+00:00,1.46E+18,"Full sloppy set. Bit of a downgrade in terms of item amount from NL imo
@KrakenSoup 
#animalcrossing #acnh https://t.co/z4kN9A6kck",Twitter for Android,14,137,11/4/2021
2021-11-04 19:51:52+00:00,1.46E+18,I love the new fisheye lens too much #AnimalCrossing #ACNH #NintendoSwitch https://t.co/8kzUtghot9,Nintendo Switch Share,14,143,11/4/2021
2021-10-31 09:30:05+00:00,1.45E+18,"D-5 until the update... and Brewster 👀🍄 In the meantime, happy Halloween 🎃 

#AnimalCrossing #ACNH https://t.co/fkoxof162N",Twitter for Android,14,232,10/31/2021
2021-11-05 11:21:54+00:00,1.46E+18,"🍂 my treehouse in progress 🍂

#AnimalCrossingNewHorizons #AnimalCrossing #AnimalCrossingupdate https://t.co/zCYpf9MgLd",Twitter for Android,14,188,11/5/2021
2021-11-04 12:12:36+00:00,1.46E+18,thornbear just got a little extra special🍃 #animalcrossing #acnh https://t.co/9W04Mdrq87,Twitter for iPhone,14,115,11/4/2021
2021-11-04 21:18:30+00:00,1.46E+18,Love love LOVE a chance to get up close to the bugs #AnimalCrossing #ACNH #NintendoSwitch https://t.co/1E3KrBsxMC,Nintendo Switch Share,14,65,11/4/2021
2021-11-05 18:00:00+00:00,1.46E+18,Just uploaded a first impressions video of the NEW Animal Crossing 2.0 update!!! It’s a long one because there’s ju… https://t.co/3hlWrBGt8c,Twitter Web App,14,15,11/5/2021
2021-11-05 15:40:40+00:00,1.46E+18,"Oh fuck! They made me start the DLC in my pyjamas! &gt;//&lt;
#AnimalCrossing #ACNH #NintendoSwitch https://t.co/eTzoaA5sYj",Nintendo Switch Share,14,133,11/5/2021
2021-10-30 15:08:04+00:00,1.45E+18,"🌹 giveaway time 🌹
1 hour private treasure island trips
With all the new  updated items on the 5th November included… https://t.co/yQfLDpTIyO",Twitter for iPhone,14,24,10/30/2021
2021-11-05 15:07:02+00:00,1.46E+18,"The new house exteriors are amazing. 

 #AnimalCrossing #ACNH #NintendoSwitch https://t.co/4oJl9LqQTa",Nintendo Switch Share,14,312,11/5/2021
2021-11-01 19:13:19+00:00,1.46E+18,"#SuperSmashBros #SSBU 
Super Doodle Bros Day 9 (36/84): Simon, Captain Falcon, Cloud, Isabelle.

(This one has Skel… https://t.co/7EwsN420bB",Twitter Web App,14,45,11/1/2021
2021-11-01 17:52:32+00:00,1.46E+18,Check out Isabelle - Summer #301: Animal Crossing Amiibo Card Authentic Nintendo Series 4  https://t.co/1C6cq6Oo0p… https://t.co/SBLOJEtISd,Twitter Web App,13,8,11/1/2021
2021-11-05 16:00:00+00:00,1.46E+18,"Isabelle also taking some time off 🎣

#AnimalCrossing #ACNH https://t.co/88oXvc6Oqb",Twitter Web App,13,91,11/5/2021
2021-11-04 15:36:18+00:00,1.46E+18,you can clap!  #AnimalCrossing #ACNH #NintendoSwitch https://t.co/pWSl7IRgQz,Nintendo Switch Share,13,113,11/4/2021
2021-10-30 04:52:55+00:00,1.45E+18,"Nice.
 #AnimalCrossing #ACNH #NintendoSwitch https://t.co/yhX3Lj7JI3",Nintendo Switch Share,13,71,10/30/2021
2021-11-04 12:09:02+00:00,1.46E+18,"Check your recycle box, i found a sloppy sofa in it.
#ACNH  #ACNHDesign #acnhinspo #AnimalCrossing https://t.co/SPEM2VOr3D",Twitter Web App,13,215,11/4/2021
2021-11-04 20:39:41+00:00,1.46E+18,This song also works well with the gyroids #AnimalCrossing https://t.co/iHEmd2k30L,Nintendo Switch Share,13,104,11/4/2021
2021-10-30 16:55:13+00:00,1.45E+18,"transphobes STILL exist? mama mia...anyways Sasha is transmasc 😌🏳️‍⚧️
#AnimalCrossing https://t.co/PbtOglfXx8",Twitter Web App,13,48,10/30/2021
2021-11-05 22:20:15+00:00,1.46E+18,#AnimalCrossing #ACNH #NintendoSwitch PUDDLES HOME!!!!!!!!!!! https://t.co/zLGQ2JGXj1,Nintendo Switch Share,13,131,11/5/2021
2021-11-01 00:55:25+00:00,1.45E+18,☀️Alola Girls🌙 #animalcrossing #acnh #どうぶつの森 #Pokemon #ポケモン https://t.co/oO89d5yk3y,Twitter for iPhone,13,66,11/1/2021
2021-11-02 23:07:12+00:00,1.46E+18,"arrived back home 🍃
#animalcrossing #acnh https://t.co/GV9671KEsZ",Twitter for iPhone,13,35,11/2/2021
2021-11-02 16:59:25+00:00,1.46E+18,Check out Lucy #349: Animal Crossing Amiibo Card - Authentic Nintendo [FREE SHIPPING] #Nintendo… https://t.co/MlWqHn1mMs,Twitter Web App,13,6,11/2/2021
2021-11-02 18:20:24+00:00,1.46E+18,"New facade patterns to create a bakery. 😄🥖

#ACNHDesign #ACNH #ACNHDesigns #acnhcodes #ACNHpath #acnhpattern… https://t.co/sRo6sVXGNY",Twitter Web App,13,78,11/2/2021
2021-11-02 16:45:37+00:00,1.46E+18,A blank canvas. #AnimalCrossing #ACNH https://t.co/urBIWcZbnv,Nintendo Switch Share,13,548,11/2/2021
2021-10-30 23:03:22+00:00,1.45E+18,Calabacitas everywhere 🧡🎃💛 #AnimalCrossing #Tamagotchi https://t.co/xa8TAaScMi,Twitter for iPhone,13,137,10/30/2021
2021-11-01 00:25:42+00:00,1.45E+18,spooky besties on halloween #AnimalCrossing #ACNH #NintendoSwitch https://t.co/yKhA6v8DeR,Nintendo Switch Share,13,42,11/1/2021
2021-11-05 13:51:07+00:00,1.46E+18,"When you finish a drawing  /  When you upload it to the internet.

#AnimalCrossing #ACNH #NintendoSwitch https://t.co/uLCJee88oz",Nintendo Switch Share,12,103,11/5/2021
2021-10-31 23:58:30+00:00,1.45E+18,trans rights hell yeah #AnimalCrossing #ACNH #NintendoSwitch https://t.co/wkUmmAXKJq,Nintendo Switch Share,12,70,10/31/2021
2021-11-05 14:22:01+00:00,1.46E+18,"here we go!~
our first giveaway!

we’re giving away a pack of #AnimalCrossing Sanrio Amiibo cards &amp; all you have to… https://t.co/wvXAjTW3k5",Twitter for iPhone,12,4,11/5/2021
2021-11-02 21:42:25+00:00,1.46E+18,"me, daily #AnimalCrossing #ACNH #NintendoSwitch https://t.co/LmKqhbXgTr",Nintendo Switch Share,12,113,11/2/2021
2021-11-04 19:20:32+00:00,1.46E+18,New partition diy is huge! #AnimalCrossing #ACNH https://t.co/CHktzVI92t,Nintendo Switch Share,12,92,11/4/2021
2021-11-05 06:35:01+00:00,1.46E+18,"Animal Crossing: New Horizons Update 2.0.0 Patch Notes - Final Major Update, Happy Home Paradise DLC And More… https://t.co/vKYj7xyVeK",Nlife CMS,12,83,11/5/2021
2021-10-31 19:56:27+00:00,1.45E+18,We're having a costume party!!! #AnimalCrossing #ACNH #NintendoSwitch https://t.co/x5CGehXF1B,Nintendo Switch Share,12,22,10/31/2021
2021-11-05 18:35:32+00:00,1.46E+18,"For those who didn’t get the amiibo cards, I will be giving out sasha and shino! Comment if you’re interested! I ca… https://t.co/WgCGnM1RVI",Twitter for iPhone,12,18,11/5/2021
2021-11-05 01:05:02+00:00,1.46E+18,Datamining Finds Thousands Of New Items In Animal Crossing: New Horizons Version 2.0 https://t.co/CGdiOgxioF… https://t.co/oe31nA9xSO,Nlife CMS,12,123,11/5/2021
2021-11-02 17:11:45+00:00,1.46E+18,"🍂✨Moonwood✨🍂

Welcome to Moonwood, an autumnal 'Octobercore' island 🍂🎃 this island was a labour of love and I'm so… https://t.co/KLYGPiU8Bs",Twitter for Android,12,38,11/2/2021
2021-11-01 03:12:54+00:00,1.46E+18,"King of fishing selfies!! I'm Prince of lucis, King of fishing! #ffxv #noctis #happyhalloween #AnimalCrossing #ACNH… https://t.co/mnC5schBmq",Nintendo Switch Share,12,42,11/1/2021
2021-11-01 01:32:17+00:00,1.45E+18,"This.

#Esports #Women #Zelda #100DaysOfCode #Streamergirl #USA #RealEstate #BTC #cosplay #AnimalCrossing #gamedev… https://t.co/48YbMmGqtR",Twitter Web App,12,14,11/1/2021
2021-11-01 03:12:44+00:00,1.46E+18,"Halloween party 🍬 🎉 
with my some of my oc villagers
#AnimalCrossing #ACNH https://t.co/8ReiP1gEVE",Twitter for Android,12,61,11/1/2021
2021-11-05 15:49:18+00:00,1.46E+18,"I'm so excited to start my new job today 🏝️🏡

#acnh #AnimalCrossing #happyhomeparadise #hhp https://t.co/MBptPDQXpu",Twitter for Android,12,202,11/5/2021
2021-11-04 17:34:04+00:00,1.46E+18,cats when you're trying to sleep #AnimalCrossing #ACNH #NintendoSwitch https://t.co/rQtFAN23FM,Nintendo Switch Share,12,70,11/4/2021
2021-10-30 01:20:11+00:00,1.45E+18,I GOT A NEW SCREEN TABLET my art is going to evolve...! #shino #animalcrossing https://t.co/FH3C03XGaR,Twitter Web App,12,38,10/30/2021
2021-11-05 13:31:30+00:00,1.46E+18,"BigTobacco, then BigOil, now BigTelco.

#Esports #Women #Zelda #100DaysOfCode #USA #RealEstate #BTC #cosplay… https://t.co/yEd39lTnFk",Twitter Web App,12,7,11/5/2021
2021-10-30 01:28:29+00:00,1.45E+18,im a comedian #animalcrossing #acnh #furry https://t.co/XVkGvbN5JT,Twitter Web App,12,69,10/30/2021
2021-11-05 23:07:28+00:00,1.46E+18,"my first home design that i'm sort of proud of! :)

#AnimalCrossing #ACNH #NintendoSwitch https://t.co/7oV3SSohue",Nintendo Switch Share,12,66,11/5/2021
2021-11-05 16:22:11+00:00,1.46E+18,"Gaston

#animalcrossing #acnh #fanart https://t.co/k5lcAec8YE",Twitter for Android,12,34,11/5/2021
2021-11-05 21:48:14+00:00,1.46E+18,"Seriously?!?!! 😒😡 
#AnimalCrossing https://t.co/aaSrR5PcBL",Twitter Web App,12,178,11/5/2021
2021-10-31 13:50:00+00:00,1.45E+18,"Happy Halloween everyone! 🎃👻🍰

#Halloween #halloween2021  #farminggame #indiedev #gamedev #indiegames #IndieGameDev… https://t.co/aMnPPb82iO",Twitter Web App,12,22,10/31/2021
2021-11-05 15:27:42+00:00,1.46E+18,"It's so ugly, I love it thank you #AnimalCrossing #ACNH #NintendoSwitch https://t.co/B4NV7i1xj2",Nintendo Switch Share,12,65,11/5/2021
2021-11-04 23:19:56+00:00,1.46E+18,revenge is a dish best served... with herbs #AnimalCrossing #ACNH #NintendoSwitch https://t.co/VnmL8i0E7m,Nintendo Switch Share,12,46,11/4/2021
2021-11-02 01:48:32+00:00,1.46E+18,Everyone's talking about #ACNH again 🙈 I only ever played on the phone 🥺 throwback to my fan arts in pastel version… https://t.co/MkdMxua7ij,Twitter for Android,12,81,11/2/2021
2021-10-30 18:54:31+00:00,1.45E+18,"🎃something is awry tonight, shino and i can feel it around the house... 👻 

#animalcrossing #pocketcamp #acpc #ポケ森… https://t.co/ncwCIlDX4X",Twitter for iPhone,12,87,10/30/2021
2021-11-01 06:10:11+00:00,1.46E+18,I attempted Howl's Room! hoping to recreate more studio ghibli inspired interiors in happy home #AnimalCrossing… https://t.co/m4PyNMi0Xr,Nintendo Switch Share,12,30,11/1/2021
2021-11-04 20:31:48+00:00,1.46E+18,what the dog doin #AnimalCrossing #ACNH https://t.co/nBPf4qu3Gw,Nintendo Switch Share,12,62,11/4/2021
2021-11-04 16:09:50+00:00,1.46E+18,I'm officially in love with the new animal crossing update #AnimalCrossing #ACNH #NintendoSwitch https://t.co/cE9kGsMwiS,Nintendo Switch Share,12,155,11/4/2021
2021-11-05 21:22:35+00:00,1.46E+18,"Viktor and Jayce but it's Animal Crossing

This is my first time drawing a deer villager,happg with the result!… https://t.co/0LFMRCdFCr",Twitter for Android,12,44,11/5/2021
2021-10-31 12:42:21+00:00,1.45E+18,"Happy Helloween🦇💛A place inspired by the Tower of Terror🛕
#AnimalCrossing #acnh
#ACNHHalloween
#あつまれどうぶつの森
#どうぶつの森… https://t.co/2x4qAkTrKo",Twitter for iPhone,12,56,10/31/2021
2021-11-05 20:10:02+00:00,1.46E+18,So I decided to do a Animal Crossing Amiibo Card Giveaway Via my stream next week Saturday! Subs are eligible for t… https://t.co/Uj2zmOALTU,Twitter for iPhone,12,5,11/5/2021
2021-10-31 18:19:06+00:00,1.45E+18,"Happy Halloween 🎃🎃
#PocketCamp #AnimalCrossing #acpc #ACPCgallery #ACNH #AnimalCrossingPocketCamp 
#ACPCSnapshots… https://t.co/dPICyvRgYV",Twitter for Android,11,84,10/31/2021
2021-11-04 20:20:32+00:00,1.46E+18,"and they were roommates
#ACNH #AnimalCrossing https://t.co/URMv2FabND",Twitter for iPad,11,43,11/4/2021
2021-11-02 06:48:16+00:00,1.46E+18,"petri pls come home i need u.........

#animalcrossing #acnh #acpc #petri #furry https://t.co/5QMBBCpRf7",Twitter Web App,11,58,11/2/2021
